2.856370210647583008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055687308311462402e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.522386819124221802e-01,1.811535805463790894e-01,2.131958246231079102e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.736045718193054199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.828584313392639160e-01,0.000000000000000000e+00,1.038242220878601074e+00,1.237521648406982422e+00,2.002077817916870117e+00,5.771331787109375000e-01,0.000000000000000000e+00,1.817292332649230957e+00,0.000000000000000000e+00,2.242354899644851685e-01,0.000000000000000000e+00,4.370632171630859375e-01,2.881363499909639359e-03,2.026573568582534790e-01,1.027095764875411987e-01,8.914108872413635254e-01,0.000000000000000000e+00,5.379503965377807617e-01,8.901885896921157837e-02,1.469229340553283691e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224460840225219727e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.006746038794517517e-02,0.000000000000000000e+00,1.465110182762145996e+00,2.361627101898193359e+00,0.000000000000000000e+00,6.398320943117141724e-02,0.000000000000000000e+00,1.329483509063720703e+00,2.210447192192077637e-02,0.000000000000000000e+00,1.188491225242614746e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.175363898277282715e+00,1.160095214843750000e+00,0.000000000000000000e+00,7.742297649383544922e-02
0.000000000000000000e+00,0.000000000000000000e+00,9.885733127593994141e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.418709993362426758e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.362346887588500977e+00,0.000000000000000000e+00,2.260812520980834961e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.913484334945678711e-01,0.000000000000000000e+00,9.716398119926452637e-01,6.299152374267578125e-01,4.923777282238006592e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.294579267501831055e+00,1.563490509986877441e+00,1.565876245498657227e+00,0.000000000000000000e+00,2.054718017578125000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.217478424310684204e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.192979574203491211e-01,0.000000000000000000e+00,5.594130158424377441e-01,0.000000000000000000e+00,3.372097313404083252e-01,0.000000000000000000e+00,1.590322017669677734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.916167616844177246e+00,1.844187617301940918e+00,3.777359127998352051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029119864106178284e-01,4.695790410041809082e-01,4.556418359279632568e-01,1.057723641395568848e+00,0.000000000000000000e+00,4.377014935016632080e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.237467527389526367e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.496346950531005859e+00,0.000000000000000000e+00
5.091277360916137695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.978069067001342773e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.142067998647689819e-02,0.000000000000000000e+00,2.571812570095062256e-01,1.131095528602600098e+00,3.104016780853271484e-01,0.000000000000000000e+00,1.846312642097473145e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.069016873836517334e-01,0.000000000000000000e+00,3.985186219215393066e-01,1.181683540344238281e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.120489478111267090e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.312105059623718262e+00,7.229100465774536133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.362221390008926392e-01,0.000000000000000000e+00,2.412742823362350464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.017012000083923340e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.921456933021545410e-01,0.000000000000000000e+00,5.952549576759338379e-01,5.863407850265502930e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499129414558410645e+00,7.797335386276245117e-01,2.308647394180297852e+00,3.003990888595581055e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.453999042510986328e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.159187912940979004e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.751443147659301758e-01,0.000000000000000000e+00,1.284422039985656738e+00,1.377099037170410156e+00
0.000000000000000000e+00,1.054709911346435547e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.487210392951965332e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.119597077369689941e-01,1.276284933090209961e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.114406824111938477e-01,1.656008601188659668e+00,0.000000000000000000e+00,1.863035708665847778e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.819639921188354492e-01,1.205902457237243652e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.534757852554321289e-01,1.667433261871337891e+00,3.017533063888549805e+00,5.590521916747093201e-02,1.501180678606033325e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196728587150573730e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.257474780082702637e+00,3.477194607257843018e-01,3.630009591579437256e-01,5.805678963661193848e-01,1.151113510131835938e+00,0.000000000000000000e+00,1.129511743783950806e-02,0.000000000000000000e+00,2.242023646831512451e-01,9.825173020362854004e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.195529699325561523e+00,0.000000000000000000e+00,8.996603488922119141e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.235196828842163086e-01,1.393172144889831543e+00,0.000000000000000000e+00,1.016388013958930969e-01,4.280474781990051270e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.527757853269577026e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.385123819112777710e-01,9.465693235397338867e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.221759319305419922e-01,1.870585203170776367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.633732050657272339e-02,0.000000000000000000e+00,1.854990005493164062e+00,5.617710351943969727e-01,0.000000000000000000e+00,1.664704799652099609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.440297350287437439e-02,2.004781663417816162e-01,0.000000000000000000e+00,9.536234140396118164e-01,9.300773739814758301e-01,2.134422779083251953e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.193747460842132568e-01,0.000000000000000000e+00,7.753642797470092773e-01,4.488420858979225159e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.198010206222534180e+00,0.000000000000000000e+00,6.455389261245727539e-01,1.578869462013244629e+00,0.000000000000000000e+00,3.196074366569519043e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.785959362983703613e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.443148136138916016e+00,6.736342310905456543e-01,1.557682752609252930e+00,1.080351233482360840e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.762822866439819336e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.594467878341674805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.742641210556030273e+00,5.897578597068786621e-01,1.327868342399597168e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.585788965225219727e+00
0.000000000000000000e+00,1.152214050292968750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.473810911178588867e-01,0.000000000000000000e+00,4.326151311397552490e-01,1.820177793502807617e+00,3.176415443420410156e+00,0.000000000000000000e+00,1.677864432334899902e+00,0.000000000000000000e+00,5.440634489059448242e-01,0.000000000000000000e+00,1.403725862503051758e+00,0.000000000000000000e+00,5.095388293266296387e-01,0.000000000000000000e+00,6.001313924789428711e-01,3.095813989639282227e-01,0.000000000000000000e+00,7.862721681594848633e-01,1.099316239356994629e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752792000770568848e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.697457671165466309e-01,7.463303208351135254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048291921615600586e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.903141677379608154e-01,0.000000000000000000e+00,1.045722126960754395e+00,2.196167707443237305e+00,1.128465533256530762e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.678473591804504395e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603778839111328125e+00,8.220179080963134766e-01,0.000000000000000000e+00,3.948496282100677490e-01,0.000000000000000000e+00,6.523606181144714355e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.134022712707519531e+00
0.000000000000000000e+00,1.165296196937561035e+00,0.000000000000000000e+00,5.771755576133728027e-01,0.000000000000000000e+00,2.250535041093826294e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.049921870231628418e+00,1.205311790108680725e-01,1.207538485527038574e+00,4.079114794731140137e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087947368621826172e+00,6.532091647386550903e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.461729049682617188e+00,0.000000000000000000e+00,1.401306152343750000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011076331138610840e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.415317773818969727e+00,1.581304222345352173e-01,1.234901428222656250e+00,5.015727877616882324e-01,3.068501651287078857e-01,0.000000000000000000e+00,4.863742589950561523e-01,3.904767632484436035e-01,0.000000000000000000e+00,1.639014244079589844e+00,1.650949716567993164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.224868237972259521e-02,2.583832740783691406e-01,0.000000000000000000e+00,6.775003075599670410e-01,7.626933455467224121e-01,0.000000000000000000e+00,2.819767713546752930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.360587954521179199e-01,1.995936036109924316e+00,0.000000000000000000e+00,8.298902511596679688e-01,0.000000000000000000e+00,9.226753115653991699e-01,1.165153309702873230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.046697437763214111e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.725707650184631348e+00,2.487653255462646484e+00,0.000000000000000000e+00,8.164261579513549805e-01,7.412016987800598145e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.012762546539306641e+00,1.618121623992919922e+00,0.000000000000000000e+00,8.509153723716735840e-01,7.330451011657714844e-01,0.000000000000000000e+00,2.266180813312530518e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.541396230459213257e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.487315058708190918e-01,0.000000000000000000e+00,7.421448826789855957e-01,1.127228260040283203e+00,0.000000000000000000e+00,2.509775400161743164e+00,9.746990799903869629e-01,1.361460566520690918e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.222616016864776611e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.641220867633819580e-01,1.144644059240818024e-02,0.000000000000000000e+00,6.299856305122375488e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.190429091453552246e+00,1.970511078834533691e-01,0.000000000000000000e+00,2.530103445053100586e+00,2.466736435890197754e-01,8.954285085201263428e-02,1.064246773719787598e+00,5.796865560114383698e-03,7.450575232505798340e-01,7.948430180549621582e-01,1.564334988594055176e+00,9.404639154672622681e-02,2.045976184308528900e-02,3.727119863033294678e-01,1.671379327774047852e+00,0.000000000000000000e+00,1.059656620025634766e+00,1.455991744995117188e+00,7.323626279830932617e-01,0.000000000000000000e+00
8.137756586074829102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.042434334754943848e+00,0.000000000000000000e+00,6.567105650901794434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.034214973449707031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070759221911430359e-01,1.317734718322753906e+00,9.459894299507141113e-01,0.000000000000000000e+00,4.063262417912483215e-02,1.135077238082885742e+00,0.000000000000000000e+00,2.361414209008216858e-02,4.284946024417877197e-01,2.724295556545257568e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.444107174873352051e-01,8.632358908653259277e-01,1.535516142845153809e+00,1.416385650634765625e+00,9.831465482711791992e-01,0.000000000000000000e+00,5.698466300964355469e-01,5.740304589271545410e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.901544928550720215e-01,0.000000000000000000e+00,2.062235593795776367e+00,9.352751374244689941e-01,0.000000000000000000e+00,8.332008123397827148e-01,4.912499785423278809e-01,0.000000000000000000e+00,8.645595312118530273e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.868636608123779297e+00,2.571907639503479004e-01,1.699793100357055664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.759342551231384277e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.420271396636962891e+00,0.000000000000000000e+00,1.256154291331768036e-02,0.000000000000000000e+00,1.838951826095581055e+00,0.000000000000000000e+00,3.432450294494628906e-01,2.414336919784545898e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.142441153526306152e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.492615342140197754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.466325640678405762e-01,6.853829622268676758e-01,1.486193016171455383e-02,0.000000000000000000e+00,7.032995223999023438e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.525142192840576172e-01,5.679728090763092041e-02,1.290591657161712646e-01,0.000000000000000000e+00,2.299295365810394287e-01,1.409183502197265625e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530476689338684082e+00,7.442783713340759277e-01,0.000000000000000000e+00,5.251491665840148926e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.562418818473815918e-01,0.000000000000000000e+00,3.377024233341217041e-01,7.152811288833618164e-01,6.694264411926269531e-01,0.000000000000000000e+00,8.362466096878051758e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.157681465148925781e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.970991641283035278e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.983452558517456055e-01,0.000000000000000000e+00,4.820488989353179932e-01,1.439873337745666504e+00
